yyyymm,Index,D12,E12,bm,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
192903,25.53,0.88,1.438,0.27230047,0.046,0.047,0.0579,0.0377,0.064009489,0.003826005,-0.0039216,-0.0144,-0.0087,0.003954424,NaN,0.0016,-0.0018
192904,25.94,0.89,1.457,0.263396912,0.048,0.0469,0.058,0.0358,0.083588593,0.003992021,-0.003937,0.0275,0.0019,0.002321454,NaN,0.0203,0.019
192905,24.83,0.9,1.476,0.282774621,0.0509,0.047,0.058,0.0373,0.098772215,0.004232696,0.0058997,-0.0162,0.0045,0.0053501,NaN,-0.0354,-0.0402
192906,27.62,0.91,1.495,0.253580582,0.048,0.0477,0.0594,0.0367,0.09174819,0.003992021,0.0039139,0.011,-0.0046,0.001441049,NaN,0.1104,0.1076
192907,28.88,0.92,1.514,0.24187518,0.0455,0.0477,0.0595,0.0369,0.088023919,0.003784496,0.0097182,0,0.002,0.001391523,NaN,0.0497,0.0479
192908,31.71,0.93,1.533,0.221123761,0.047,0.0479,0.0604,0.0375,0.096246797,0.003909017,0.003861,-0.0034,0.002,0.003587172,NaN,0.0991,0.0954
192909,30.16,0.94,1.552,0.244868249,0.0458,0.048,0.0612,0.0375,0.120221236,0.003809402,-0.0019286,0.0027,0.0034,0.003609165,NaN,-0.0507,-0.0529
192910,24.15,0.95,1.572,0.307484187,0.0437,0.0477,0.0611,0.0347,0.154711799,0.003635052,0,0.0382,0.0073,0.05688817,NaN,-0.1843,-0.1863
192911,20.92,0.96,1.591,0.351956476,0.0347,0.0476,0.0603,0.0331,0.175604493,0.002887494,-0.0019324,0.0236,-0.0018,0.038671002,NaN,-0.1249,-0.13
192912,21.45,0.97,1.61,0.338457824,0.0303,0.0467,0.0595,0.034,0.163350483,0.002521818,-0.0058196,-0.0089,0.0192,0.011207001,NaN,0.0277,0.0236
193001,22.79,0.9708,1.557,0.314816201,0.0339,0.0466,0.0592,0.0347,0.146071661,0.002821017,-0.0038986,-0.0057,0.0059,0.001521776,NaN,0.0589,0.0563
193002,23.28,0.9717,1.503,0.310206189,0.0336,0.0469,0.0589,0.0339,0.139410456,0.002796087,-0.0039139,0.0129,0.0072,0.001929061,NaN,0.0256,0.0211
193003,25.14,0.9725,1.45,0.319119189,0.0295,0.0462,0.0573,0.0335,0.12806352,0.002455317,-0.0058997,0.0083,0.0138,0.001583601,NaN,0.0729,0.0699
193004,24.9,0.9733,1.397,0.326970598,0.03,0.046,0.057,0.0338,0.112883884,0.00249688,0.0058997,-0.0016,0.0084,0.002035756,NaN,-0.0141,-0.016
193005,24.49,0.9742,1.343,0.331915512,0.0241,0.046,0.0572,0.0329,0.110781897,0.002006319,-0.0058997,0.0139,0.0057,0.005748466,NaN,-0.0108,-0.015
193006,20.46,0.975,1.29,0.403375453,0.0189,0.0457,0.0578,0.0328,0.129809387,0.001573761,-0.0059347,0.0051,0.011,0.015695027,NaN,-0.1548,-0.1583
193007,21.21,0.9758,1.237,0.390187615,0.0183,0.0452,0.0577,0.0327,0.140952278,0.001523838,-0.0139862,0.0034,0.0056,0.005331601,NaN,0.0386,0.0363
193008,21.37,0.9767,1.183,0.379752101,0.0153,0.0447,0.0573,0.0328,0.120256372,0.001274188,-0.0060545,0.0013,0.0136,0.004385817,NaN,0.0112,0.0066
193009,18.59,0.9775,1.13,0.445583211,0.0177,0.0442,0.0565,0.0324,0.098980395,0.001473913,0.0060545,0.0074,0.0108,0.003936067,NaN,-0.1233,-0.1274
193010,16.94,0.9783,1.077,0.497954731,0.0174,0.0442,0.0594,0.0324,0.110168594,0.00144895,-0.0060545,0.0035,0.0054,0.013708892,NaN,-0.0839,-0.0867
193011,16.57,0.9792,1.023,0.504670831,0.014,0.0447,0.0625,0.0322,0.098304349,0.001165987,-0.0081301,0.0042,-0.0012,0.007399974,NaN,-0.0204,-0.0248
193012,15.34,0.98,0.97,0.554745413,0.0148,0.0452,0.0671,0.033,0.120762526,0.001232573,-0.0143887,-0.007,-0.009,0.008528071,NaN,-0.0717,-0.0779
193101,16.09,0.9667,0.94,0.539152002,0.0124,0.0442,0.0641,0.0343,0.108416826,0.0010328,-0.0145988,-0.0121,0.0203,0.005087839,NaN,0.0598,0.057
193102,17.93,0.9533,0.91,0.479667963,0.0106,0.0443,0.0638,0.0338,0.099383066,0.000882943,-0.0148151,0.0085,0.0068,0.002958874,NaN,0.1109,0.1052
193103,16.69,0.94,0.88,0.529125087,0.0138,0.0439,0.0644,0.0332,0.097611229,0.001149339,-0.0064171,0.0104,0.0094,0.004146964,NaN,-0.0698,-0.0743
193104,15.09,0.9267,0.85,0.603214498,0.0149,0.044,0.0672,0.0327,0.103643845,0.001240896,-0.0064586,0.0086,0.0067,0.006890707,NaN,-0.0926,-0.0952
193105,13.02,0.9133,0.82,0.709948622,0.0088,0.0437,0.0715,0.0317,0.098989661,0.000733065,-0.0108579,0.0145,0.0134,0.006519523,NaN,-0.1373,-0.1427
193106,14.83,0.9,0.79,0.607271275,0.0055,0.0436,0.0736,0.0319,0.081699373,0.000458228,-0.0109771,0.0004,0.0052,0.022589288,NaN,0.1467,0.1401
193107,13.73,0.8867,0.76,0.673609572,0.0041,0.0436,0.0708,0.0325,0.045485251,0.000341608,-0.0022099,-0.0042,0.0052,0.006819601,NaN,-0.0751,-0.0783
193108,13.86,0.8733,0.73,0.654185496,0.0042,0.044,0.0747,0.0326,0.031111746,0.000349939,-0.0022148,0.0012,0.0012,0.004401892,NaN,0.0076,0.0021
193109,9.71,0.86,0.7,0.944001656,0.0045,0.0455,0.0807,0.0353,0.056252627,0.00037493,-0.0044445,-0.0281,-0.0014,0.021643253,NaN,-0.2873,-0.2913
193110,10.53,0.8467,0.67,0.877176109,0.017,0.0499,0.0904,0.0385,0.024322331,0.001415664,-0.0067039,-0.033,-0.0363,0.040415893,NaN,0.0761,0.0721
193111,9.5,0.8333,0.64,0.971556408,0.0177,0.0494,0.0893,0.0385,0.041503556,0.001473913,-0.0112741,0.0027,-0.0189,0.010905179,NaN,-0.1021,-0.1107
193112,8.12,0.82,0.61,1.170731707,0.0241,0.0532,0.1042,0.0407,0.002113718,0.002006319,-0.0091117,-0.022,-0.0286,0.020002579,NaN,-0.1385,-0.1463
193201,7.89,0.7933,0.5933,1.191378184,0.0248,0.052,0.0913,0.039,0.001910434,0.002064534,-0.02081,0.0034,-0.0052,0.016927363,NaN,-0.0193,-0.0216
193202,8.29,0.7667,0.5767,1.119842829,0.0242,0.0523,0.0887,0.0367,-0.003694659,0.002014636,-0.0141179,0.0413,-0.0238,0.025394121,NaN,0.0531,0.0446
193203,7.31,0.74,0.56,1.185862445,0.0225,0.0498,0.0883,0.037,-0.006761777,0.001873244,-0.0047506,-0.0018,0.0356,0.012682612,NaN,-0.1195,-0.1257
193204,5.83,0.7133,0.5433,1.553727874,0.0111,0.0517,0.1046,0.0336,-0.025047137,0.000924573,-0.0071685,0.0604,-0.0176,0.016969643,NaN,-0.2075,-0.2099
193205,4.47,0.6867,0.5267,1.942333482,0.0031,0.0536,0.11,0.0349,-0.028727992,0.0002583,-0.014493,-0.0188,0.0107,0.022280586,NaN,-0.2329,-0.241
193206,4.43,0.66,0.51,2.028478058,0.0034,0.0541,0.11,0.0347,-0.034356957,0.000283293,-0.007326,0.0065,-0.0009,0.032047997,NaN,0.0044,-0.0045
193207,6.1,0.6333,0.4933,1.612544071,0.0022,0.0526,0.1079,0.032,-0.011323577,0.000183317,0,0.0481,0.0043,0.018653298,NaN,0.3938,0.3919
193208,8.39,0.6067,0.4767,1.187807545,0.0014,0.0491,0.0822,0.0321,-0.000873291,0.00011666,-0.0123306,0.0003,0.0436,0.036330737,NaN,0.4034,0.3956
193209,8.08,0.58,0.46,1.214365567,0.0003,0.047,0.0761,0.0319,0.000516809,2.50E-05,-0.0049751,0.0057,0.0301,0.041534686,NaN,-0.0291,-0.0335
193210,6.96,0.5533,0.4433,1.403877221,0.0001,0.0464,0.0787,0.0322,-0.002990809,8.33E-06,-0.0075094,-0.0017,0.0074,0.032352407,NaN,-0.1433,-0.1445
193211,6.55,0.5267,0.4267,1.542147294,0.0001,0.0463,0.0824,0.0322,-0.003134273,8.33E-06,-0.0050378,0.0032,0.0073,0.021811146,NaN,-0.052,-0.0585
193212,6.89,0.5,0.41,1.442084301,0.0004,0.0459,0.0842,0.0315,-0.001500741,3.33E-05,-0.0101524,0.0131,0.0139,0.00940395,NaN,0.0609,0.0532
193301,6.94,0.495,0.4125,1.426929392,0.0007,0.0444,0.0801,0.0308,-0.002907181,5.83E-05,-0.0154245,0.0148,0.0547,0.005505207,NaN,0.0143,0.0129
193302,5.66,0.49,0.415,1.690990465,0.0001,0.0448,0.0837,0.0325,-0.00212967,8.33E-06,-0.0156661,-0.0258,-0.0523,0.014715877,NaN,-0.1795,-0.186
193303,5.85,0.485,0.4175,1.476534296,0.0134,0.0468,0.0891,0.0321,-0.01831785,0.001116044,-0.0079261,0.0097,0.0047,0.037207437,NaN,0.0401,0.0343
193304,8.32,0.48,0.42,1.119015048,0.0045,0.0478,0.0912,0.0325,0.004824112,0.00037493,-0.002656,-0.0032,-0.0095,0.029955125,NaN,0.4165,0.4145
193305,9.64,0.475,0.4225,0.928384973,0.0029,0.0463,0.0774,0.0308,-0.001380075,0.000241638,0.002656,0.0303,0.0588,0.011550571,NaN,0.1756,0.1709
193306,10.91,0.47,0.425,0.833503159,0.0007,0.0446,0.0707,0.0306,0.002168754,5.83E-05,0.0105542,0.005,0.019,0.020143521,NaN,0.1388,0.1355
193307,9.95,0.465,0.4275,0.901178804,0.0019,0.0436,0.0662,0.0309,0.004929728,0.000158321,0.0284625,-0.0017,0.0161,0.032239993,NaN,-0.0846,-0.0854
193308,11.09,0.46,0.43,0.798750122,0.0001,0.043,0.0677,0.0308,0.004160156,8.33E-06,0.0101524,0.0044,0.0093,0.011620793,NaN,0.1248,0.1213
193309,9.83,0.455,0.4325,0.867996604,0.0004,0.0436,0.0727,0.0308,0.00189187,3.33E-05,0,0.0023,-0.0014,0.013459291,NaN,-0.1181,-0.121
193310,8.96,0.45,0.435,0.927858439,0.0009,0.0434,0.0749,0.0315,0.00607003,7.50E-05,0,-0.0091,0.004,0.026482018,NaN,-0.0901,-0.0911
193311,9.88,0.445,0.4375,0.833503159,0.0022,0.0454,0.0798,0.0327,0.008070391,0.000183317,0,-0.0149,-0.0248,0.009246939,NaN,0.1091,0.1027
193312,10.1,0.44,0.44,0.829026046,0.0029,0.045,0.0775,0.0336,0.012765111,0.000241638,-0.0050633,-0.0113,0.0257,0.005328937,NaN,0.0281,0.0259
193401,11.17,0.4408,0.4442,0.762917366,0.0072,0.0435,0.0701,0.0321,0.009283706,0.00059982,0.0050633,0.0257,0.0257,0.006506291,NaN,0.1147,0.1133
193402,10.76,0.4417,0.4483,0.790643727,0.0062,0.042,0.0627,0.0317,0.011123779,0.000516533,0.0075472,0.0081,0.0146,0.005526031,NaN,-0.033,-0.0373
193403,10.75,0.4425,0.4525,0.802512212,0.0024,0.0413,0.0626,0.0307,0.015205388,0.00019998,0,0.0197,0.0187,0.006934123,NaN,0.0055,0.0027
193404,10.46,0.4433,0.4567,0.801074734,0.0015,0.0407,0.0601,0.03,0.012335959,0.000124992,-0.0025094,0.0126,0.0104,0.001894033,NaN,-0.0258,-0.0272
193405,9.61,0.4442,0.4608,0.856382979,0.0016,0.0401,0.0605,0.0292,0.013483053,0.000133324,0.0025094,0.0131,0.009,0.005952774,NaN,-0.0789,-0.0825
193406,9.81,0.445,0.465,0.840731071,0.0015,0.0393,0.0606,0.0289,0.011833825,0.000124992,0.0025031,0.0067,0.0158,0.006722235,NaN,0.0238,0.0209
193407,8.68,0.4458,0.4692,0.914253265,0.0015,0.0389,0.0613,0.0288,0.009075422,0.000124992,0,0.004,0.0047,0.011119643,NaN,-0.12,-0.1219
193408,9.15,0.4467,0.4733,0.866896403,0.0019,0.0393,0.0649,0.0299,0.025096441,0.000158321,0.0024969,-0.0118,0.0047,0.006275895,NaN,0.059,0.0521
193409,9.1,0.4475,0.4775,0.870364364,0.0021,0.0396,0.0657,0.031,0.024344216,0.000174985,0.0148518,-0.0146,-0.0061,0.004575528,NaN,-0.0005,-0.0033
193410,8.81,0.4483,0.4817,0.862253642,0.0027,0.039,0.064,0.03,0.027851392,0.000224975,-0.0073983,0.0182,0.0102,0.003832104,NaN,-0.0326,-0.0337
193411,9.54,0.4492,0.4858,0.782008937,0.0025,0.0386,0.0637,0.0299,0.023938913,0.000208312,-0.0024783,0.0037,0.0129,0.002148349,NaN,0.0868,0.0815
193412,9.5,0.45,0.49,0.773740869,0.0023,0.0381,0.0623,0.0293,0.019193422,0.000191648,-0.0024845,0.0112,0.0101,0.002666577,NaN,0,-0.0037
193501,9.1,0.45,0.57,0.791621595,0.002,0.0377,0.0598,0.0281,0.019692961,0.000166653,0.0148151,0.0182,0.0211,0.002099232,NaN,-0.0424,-0.0438
193502,8.74,0.45,0.65,0.786286384,0.0019,0.0369,0.0595,0.0275,0.01403623,0.000158321,0.007326,0.0092,0.0141,0.002843291,NaN,-0.0363,-0.042
193503,8.47,0.45,0.73,0.800754118,0.0015,0.0367,0.062,0.0274,0.012234043,0.000124992,-0.0024361,0.0041,0.0043,0.003887539,NaN,-0.0323,-0.0361
193504,9.28,0.4467,0.7567,0.737322979,0.0015,0.0366,0.0613,0.0269,0.019880301,0.000124992,0.0097088,0.0079,0.0112,0.003129249,NaN,0.0962,0.095
193505,9.58,0.4433,0.7833,0.729392625,0.0015,0.0365,0.0594,0.0276,0.019274589,0.000124992,-0.0048426,-0.0057,0.0042,0.003066466,NaN,0.0375,0.0325
193506,10.23,0.44,0.81,0.681818182,0.0015,0.0361,0.0577,0.027,0.019218952,0.000124992,-0.0024301,0.0092,0.0112,0.002775542,NaN,0.0703,0.0669
193507,11.08,0.44,0.7933,0.639309198,0.0015,0.0356,0.0567,0.0268,0.018489332,0.000124992,-0.0048781,0.0046,0.0111,0.001648652,NaN,0.0839,0.0826
193508,11.32,0.44,0.7767,0.63368669,0.0016,0.036,0.0558,0.0281,0.006513157,0.000133324,0,-0.0133,-0.0042,0.003591303,NaN,0.0266,0.0222
193509,11.59,0.44,0.76,0.611734385,0.002,0.0359,0.0553,0.0282,0.009179983,0.000166653,0.0048781,0.0009,0,0.002436279,NaN,0.0264,0.0231
193510,12.46,0.45,0.76,0.577501073,0.002,0.0352,0.0554,0.0279,0.005326317,0.000166653,0,0.0061,0.0042,0.003218565,NaN,0.0722,0.071
193511,12.95,0.46,0.76,0.566952368,0.0016,0.0347,0.0543,0.028,0.000744401,0.000133324,0.0048544,0.001,0.0069,0.002950256,NaN,0.0522,0.0459
193512,13.43,0.47,0.76,0.559911191,0.0015,0.0344,0.053,0.0276,0.01168176,0.000124992,0.0024184,0.007,0.0083,0.002837526,NaN,0.04,0.0369
193601,14.31,0.48,0.77,0.539835441,0.002,0.0337,0.05,0.0285,0.011508439,0.000166653,0,0.0055,0.0082,0.001860625,NaN,0.0717,0.07
193602,14.55,0.49,0.78,0.529076247,0.002,0.0332,0.048,0.0281,0.016263675,0.000166653,-0.0048426,0.0081,0.0054,0.002047162,NaN,0.0233,0.0198
193603,14.92,0.5,0.79,0.527696047,0.002,0.0329,0.0486,0.0275,0.011793054,0.000166653,-0.0048662,0.0106,0.0082,0.004885538,NaN,0.0251,0.0225
193604,13.77,0.5167,0.82,0.566348596,0.002,0.0329,0.0491,0.0274,0.02366014,0.000166653,0,0.0035,0.0026,0.00571364,NaN,-0.0778,-0.0786
193605,14.4,0.5333,0.85,0.540487421,0.002,0.0327,0.0494,0.0273,0.022952765,0.000166653,0,0.004,0.004,0.002797151,NaN,0.053,0.0468
193606,14.84,0.55,0.88,0.523178388,0.002,0.0324,0.049,0.0273,0.019611962,0.000166653,0.0097088,0.0021,0.0082,0.001561757,NaN,0.0327,0.0297
193607,15.85,0.57,0.9,0.500424603,0.0015,0.0323,0.0484,0.0271,0.021662656,0.000124992,0.0048193,0.006,0.0011,0.001511727,NaN,0.0735,0.0724
193608,15.99,0.59,0.92,0.496121234,0.002,0.0321,0.0474,0.0264,0.019583544,0.000166653,0.0071857,0.0111,0.0067,0.00251207,NaN,0.0141,0.0089
193609,16.01,0.61,0.94,0.491598141,0.0016,0.0318,0.0462,0.0268,0.02094379,0.000133324,0.0023838,-0.0031,0.0067,0.001174292,NaN,0.0049,0.0017
193610,17.21,0.6467,0.9667,0.465707028,0.0013,0.0318,0.0454,0.0269,0.021545949,0.000108328,-0.0023838,0.0006,0.0025,0.002163316,NaN,0.0765,0.0754
193611,17.28,0.6833,0.9933,0.450278354,0.0011,0.0315,0.0452,0.0257,0.027622095,9.17E-05,0,0.0205,0.0109,0.002849513,NaN,0.0105,-0.0005
193612,17.18,0.72,1.02,0.458588105,0.0012,0.031,0.0453,0.0255,0.02064082,0.000099995,0,0.0038,0.001,0.001475581,NaN,-0.0039,-0.0073
193701,17.83,0.73,1.05,0.446573563,0.0017,0.031,0.0449,0.0258,0.020890589,0.000141657,0.0071344,-0.0013,0.0024,0.001557991,NaN,0.0367,0.036
193702,18.09,0.74,1.08,0.440775765,0.0015,0.0322,0.0453,0.0253,0.021141121,0.000124992,0.0023669,0.0086,-0.0046,0.001344855,NaN,0.0187,0.0156
193703,17.92,0.75,1.11,0.458666381,0.0038,0.0332,0.0468,0.0285,0.031968319,0.000316617,0.0070672,-0.0411,-0.0114,0.003057962,NaN,-0.0031,-0.0058
193704,16.43,0.78,1.13,0.490618007,0.0056,0.0342,0.0484,0.0284,0.02121042,0.000466558,0.0046838,0.0039,0.0068,0.005428451,NaN,-0.0806,-0.0814
193705,16.26,0.81,1.15,0.489382405,0.0041,0.0333,0.0484,0.0282,0.021255392,0.000341608,0.004662,0.0053,0.004,0.003544349,0.003398385,-0.0055,-0.0115
193706,15.4,0.84,1.17,0.504961021,0.0036,0.0328,0.0493,0.0285,0.028885573,0.000299955,0.0023229,-0.0018,0.0053,0.002902502,0.004205943,-0.0542,-0.0582
193707,16.98,0.8167,1.1867,0.46464866,0.0028,0.0325,0.0491,0.0277,0.023001322,0.000233306,0.0046296,0.0138,0.0039,0.002975434,0.003629863,0.0988,0.0978
193708,16.04,0.7933,1.2033,0.481934502,0.0029,0.0324,0.0492,0.0286,0.027005575,0.000241638,0.0023068,-0.0104,-0.0017,0.002013754,0.003325441,-0.0512,-0.0563
193709,13.76,0.77,1.22,0.553147441,0.0031,0.0328,0.0516,0.0284,0.031775156,0.0002583,0.0091744,0.0045,0.0025,0.015548307,0.003338534,-0.1398,-0.1439
193710,12.36,0.78,1.19,0.617417678,0.002,0.0327,0.0552,0.0283,0.035719117,0.000166653,-0.0045767,0.0042,0.0067,0.031115434,0.003604956,-0.1032,-0.1042
193711,11.11,0.79,1.16,0.692419825,0.0009,0.0324,0.0582,0.0278,0.033093759,7.50E-05,-0.0069045,0.0096,0.0067,0.021861692,0.002710859,-0.0848,-0.1008
193712,10.55,0.8,1.13,0.707488622,0.0011,0.0321,0.0573,0.0273,0.024175971,9.17E-05,-0.0023121,0.0082,0.0067,0.006925672,0.002833122,-0.0457,-0.0529
193801,10.69,0.7933,1.0767,0.701567244,0.001,0.0317,0.0589,0.0271,0.030945345,8.33E-05,-0.0139862,0.0057,0.0038,0.009625496,0.002773138,0.0127,0.0117
193802,11.34,0.7867,1.0233,0.659518667,0.0008,0.032,0.0597,0.0268,0.024416227,6.67E-05,-0.009434,0.0052,0.001,0.007548788,0.002129031,0.066,0.0614
193803,8.5,0.78,0.97,0.892369884,0.0008,0.0322,0.063,0.0273,0.02576423,6.67E-05,0,-0.0037,-0.0087,0.014427092,0.002964826,-0.2545,-0.2583
193804,9.7,0.7667,0.9033,0.79079348,0.0009,0.033,0.0647,0.0259,0.022589265,7.50E-05,0.0047281,0.021,0.0138,0.018851047,0.004160963,0.1425,0.1409
193805,9.27,0.7533,0.8367,0.819565621,0.0005,0.0322,0.0606,0.0257,0.025088927,4.17E-05,-0.0047281,0.0044,0.001,0.007169014,0.005274134,-0.0402,-0.0463
193806,11.56,0.74,0.77,0.659545862,0.0005,0.0326,0.0625,0.0259,0.013101371,4.17E-05,0,0.0004,0.0095,0.011261946,0.006085903,0.2542,0.25
193807,12.4,0.7133,0.72,0.625354108,0.0007,0.0322,0.0563,0.0257,0.014645338,5.83E-05,0.0023669,0.0043,0.0066,0.006489689,0.005685273,0.0751,0.0743
193808,12.06,0.6867,0.67,0.634020248,0.0006,0.0318,0.0549,0.0259,0.009000096,5.00E-05,-0.0023669,0,-0.0019,0.005770261,0.005342044,-0.0259,-0.0294
193809,12.24,0.66,0.62,0.624248851,0.0008,0.0321,0.0565,0.0259,0.006665306,6.67E-05,0,0.0022,0.0109,0.016040863,0.006128015,0.017,0.0139
193810,13.17,0.61,0.6267,0.581954788,0.0005,0.0315,0.0536,0.0254,0.002404417,4.17E-05,-0.0047506,0.0087,0.008,0.004153286,0.005602846,0.0782,0.0775
193811,12.73,0.56,0.6333,0.589373915,0.0004,0.031,0.0523,0.0257,0.002803937,3.33E-05,-0.0023838,-0.0022,0.0037,0.004566284,0.005118186,-0.026,-0.0325
193812,13.21,0.51,0.64,0.572039388,0.0003,0.0308,0.0527,0.0252,0.009154653,2.50E-05,0.0023838,0.008,0.0122,0.002220763,0.004166964,0.0452,0.0418
193901,12.3,0.5133,0.6633,0.614218141,0.0003,0.0301,0.0512,0.0249,-9.98E-05,2.50E-05,-0.0047733,0.0059,0.0022,0.007167336,0.004310653,-0.0708,-0.0715
193902,12.7,0.5167,0.6867,0.599456891,0.0003,0.03,0.0505,0.0245,0.004421746,2.50E-05,-0.0047962,0.008,0.0064,0.003162222,0.002629529,0.0391,0.0342
193903,10.98,0.52,0.71,0.660649272,0.0003,0.0299,0.0489,0.0237,0.001813088,2.50E-05,-0.0024067,0.0125,0.0022,0.008075006,0.002714895,-0.1345,-0.1379
193904,10.92,0.5233,0.7267,0.678454588,0.0003,0.0302,0.0515,0.0229,-0.000678055,2.50E-05,-0.0024125,0.0118,0.0064,0.009148158,0.004123236,-0.0069,-0.0081
193905,11.6,0.5267,0.7433,0.630337241,0.0003,0.0297,0.0507,0.0217,-8.61E-06,2.50E-05,0,0.0171,0.0049,0.003460805,0.003614611,0.0693,0.0632
193906,10.86,0.53,0.76,0.666768736,0.0003,0.0292,0.0491,0.0221,0.00244475,2.50E-05,0,-0.0027,0.0035,0.003084742,0.004162359,-0.062,-0.066
193907,12.04,0.54,0.7767,0.607985481,0.0004,0.0289,0.0484,0.0213,0.001153928,3.33E-05,0,0.0113,-0.0007,0.004069265,0.003649765,0.1112,0.1103
193908,11.18,0.55,0.7933,0.648017261,0.0005,0.0293,0.0485,0.0231,0.002352646,4.17E-05,0,-0.0201,-0.0392,0.006907039,0.007687835,-0.0674,-0.0729
193909,13.02,0.56,0.81,0.580047949,0.0014,0.0325,0.05,0.0278,0.002479444,0.00011666,0.0191393,-0.0545,0.0151,0.014716354,0.007089187,0.1827,0.179
193910,12.83,0.58,0.84,0.573479062,0.0005,0.0315,0.0488,0.0247,0.001600602,4.17E-05,-0.0047506,0.041,0.0237,0.001714043,0.006561195,-0.0172,-0.0179
193911,12.2,0.6,0.87,0.597844739,0.0005,0.03,0.0485,0.0236,0.003469605,4.17E-05,0,0.0162,0.0079,0.001218436,0.006625116,-0.0405,-0.0511
193912,12.49,0.62,0.9,0.58070538,0.0004,0.0294,0.0492,0.0226,0.005154747,3.33E-05,-0.0047733,0.0145,0.0078,0.000952897,0.006074034,0.0281,0.0231
194001,12.05,0.6233,0.93,0.599325673,0.0001,0.0288,0.0486,0.0229,0.010546129,8.33E-06,-0.0023952,-0.0017,0.0049,0.00141253,0.005609759,-0.0361,-0.037
194002,12.13,0.6267,0.96,0.594376962,0.0002,0.0286,0.0483,0.0228,0.00749329,1.67E-05,0.0071685,0.0027,0.0021,0.000434975,0.005417036,0.0131,0.0069
194003,12.25,0.63,0.99,0.647959875,0.0002,0.0284,0.048,0.0215,0.008371307,1.67E-05,-0.0023838,0.0177,0.0049,0.000685708,0.005046031,0.0136,0.0106
194004,12.19,0.6367,1.0067,0.644074648,0.0002,0.0282,0.0474,0.022,0.008658211,1.67E-05,0,-0.0035,-0.0092,0.00111314,0.002824098,-0.0045,-0.0063
194005,9.27,0.6433,1.0233,0.82257787,0.0006,0.0293,0.0494,0.0246,0.007565636,5.00E-05,0.0023838,-0.0299,-0.0021,0.018493626,0.003136828,-0.2313,-0.2396
194006,9.98,0.65,1.04,0.783221367,0.001,0.0296,0.0511,0.0227,0.008418777,8.33E-05,0.0023781,0.0258,0.0121,0.00958502,0.003512947,0.0827,0.0779
194007,10.29,0.6567,1.0533,0.757888061,0.0005,0.0288,0.048,0.0224,0.008532988,4.17E-05,-0.0023781,0.0052,0.0021,0.001256123,0.003341704,0.0332,0.0321
194008,10.56,0.6633,1.0667,0.741775295,0.0004,0.0285,0.0476,0.0223,0.009544228,3.33E-05,-0.0023838,0.0028,0.0007,0.003455669,0.003535812,0.0356,0.0268
194009,10.66,0.67,1.08,0.720747889,0.0005,0.0282,0.0466,0.0215,0.010071912,4.17E-05,0.0023838,0.011,0.0092,0.002849539,0.00447837,0.0145,0.0104
194010,11.08,0.67,1.07,0.710199837,0.0002,0.0279,0.0456,0.0214,0.011938542,1.67E-05,0,0.0031,0.0049,0.001516327,0.004567586,0.0416,0.0404
194011,10.61,0.67,1.06,0.73521495,0.0002,0.0275,0.0448,0.0199,0.011034823,1.67E-05,0,0.0205,0.0063,0.005878528,0.004082229,-0.0289,-0.0425
194012,10.58,0.67,1.05,0.72904751,0.0002,0.0271,0.0445,0.0194,0.010623785,1.67E-05,0.0047506,0.0067,-0.0023,0.000470077,0.004261973,0.0027,-0.0027
194101,10.07,0.6733,1.0533,0.770160316,0.0002,0.0275,0.0438,0.0213,0.008429348,1.67E-05,0,-0.0201,0.0006,0.001839117,0.003627319,-0.0456,-0.0469
194102,9.92,0.6767,1.0567,0.783799295,0.0004,0.0278,0.0442,0.0213,0.008616717,3.33E-05,0,0.002,0.0006,0.002633808,0.00201359,-0.0045,-0.0124
194103,9.96,0.68,1.06,0.804269883,0.0011,0.028,0.0438,0.0206,0.007853623,9.17E-05,0.0047281,0.0096,-0.0022,0.001460388,0.001855023,0.0092,0.0046
194104,9.31,0.6833,1.07,0.854249611,0.001,0.0282,0.0433,0.0196,0.008172271,8.33E-05,0.0093897,0.0129,0.0078,0.001724049,0.001584025,-0.0619,-0.0632
194105,9.35,0.6867,1.08,0.849178353,0.0011,0.0281,0.0432,0.0195,0.008809233,9.17E-05,0.0069849,0.0027,0.0049,0.001550341,0.002303269,0.0137,0.0025
194106,9.85,0.69,1.09,0.801526718,0.0012,0.0277,0.0431,0.0191,0.006722403,0.000099995,0.0183913,0.0066,0.0063,0.001232626,0.002223899,0.059,0.0526
194107,10.39,0.6933,1.1233,0.766363848,0.0012,0.0274,0.0428,0.0191,0.006315105,0.000099995,0.0045455,0.0022,0.0063,0.001228079,0.002343917,0.057,0.0555
194108,10.3,0.6967,1.1567,0.774542886,0.0013,0.0274,0.0427,0.019,0.010158918,0.000108328,0.0090294,0.0018,0.0034,0.000509252,0.002006733,-0.0012,-0.0099
194109,10.2,0.7,1.19,0.778268412,0.001,0.0275,0.043,0.0193,0.00974778,8.33E-05,0.0178178,-0.0012,0.0048,0.001071769,0.002668551,-0.0071,-0.0113
194110,9.5,0.7033,1.18,0.837718554,0.0009,0.0273,0.0428,0.0182,0.011098764,7.50E-05,0.0109771,0.014,0.0034,0.001211216,0.001620696,-0.0641,-0.0654
